Transaction_ID,Customer_ID,Customer_Name,Email,Order_Date,Delivery_Date,Product_Category,Region,Sales_Amount,Vendor_ID,Data_Status
T00001738,C452744,Mia Harris,mia.harris@gmail.com,2024-11-15,2024-11-18,Apparel,North,45.75,V7660,
T00001739,C616142,Olivia Taylor,olivia.taylor#yahoo,2024-09-18,2024-09-25,Sports,East,60.27,V9317,
T00001740,C137641,Isabella Taylor,isabella.taylor@gmail.com,2024-05-21,2024-05-27,Sports,West,45.29,V4252,
T00001741,C653999,Michael Jackson,michael.jackson@outlook.com,2024-04-23,2024-05-04,Apparel,South,136.32,V3564,
T00001742,C956774,Michael Johnson,michael.johnson@outlook.com,2024-09-29,2024-10-11,Electronics,West,30.12,V4106,
T00001743,C469040,Ava White,ava.white@company.com,2024-02-07,2024-02-18,Sports,South,155.7,V1661,
T00001744,C767542,Emma King,emma.king@gmail.com,2024-07-15,2024-07-24,Electronics,East,25.79,V9308,
T00001745,C712121,Sophia Smith,sophia.smith@outlook.com,2024-01-13,2024-01-17,Grocery,Northh,179.16,V2978,
T00001746,C418420,Ethan Anderson,ethan.anderson@hotmail.com,2024-04-21,2024-05-03,Beauty,North,95.21,V9867,
T00001747,C381685,Noah Harris,noah.harris@company.com,2024-05-16,2024-05-19,Office,East,35.95,V7722,
T00001748,C980889,John Lee,john.lee@yahoo.com,2024-06-20,2024-06-27,Office,Soutth,54.44,V8126,
T00001749,C575526,Noah Taylor,noah.taylor@company.com,2024-05-06,,Beauty,South,83.43,V5552,
T00001750,C144813,Olivia King,olivia.king@yahoo.com,2024-12-27,2025-01-01,Home,East,83.94,V6074,
T00001751,C792558,Ava King,ava.king@hotmail.com,2024-11-28,2024-12-08,Home,West,50.83,V4724,
T00001752,C764180,Sophia Allen,sophia.allen@yahoo.com,2024-01-19,2024-01-26,Office,North,29.71,V5327,
T00001753,C386214,Michael Anderson,michael.anderson@gmail.com,2024-07-26,2024-07-31,Beauty,South,102.67,V5893,
T00001754,C442703,Charlotte Jackson,charlotte.jackson@yahoo.com,2024-06-06,2024-06-15,Apparel,East,64.51,V2975,
T00001755,C304615,John Young,john.young@yahoo.com,2024-06-08,2024-06-20,Beauty,East,126.89,V6691,
T00001756,C576657,James Hall,james.hall@company.com,2024-11-29,,Home,East,51.12,V1879,
T00001757,C666074,Mia Lee,mia.lee@hotmail.com,2024-08-27,2024-08-28,Electronics,East,-61.59,V5137,
T00001758,C850294,Sophia White,sophia.white@yahoo.com,2024-03-19,2024-03-29,Home,East,128.06,V4944,
T00001759,C855164,Charlotte Harris,charlotte.harris@gmail.com,2024-11-27,2024-12-09,Apparel,North,63.11,V7293,
T00001760,C499953,Olivia Walker,olivia.walker@company.com,2024-12-22,2024-12-27,Office,West,25.04,V9951,
T00001761,C922494,Olivia Johnson,olivia.johnson@hotmail.com,2024-11-26,2024-11-27,Electronics,,22.97,V7193,
T00001762,C938003,Michael Taylor,michael.taylor@hotmail.com,2024-07-15,2024-07-27,Apparel,South,19.43,V6807,
T00001763,C387654,Emma White,emma.white@outlook.com,2024-04-29,2024-05-12,Sports,North,32.27,V8021,
T00001764,C381570,Isabella Smith,isabella.smith@gmail.com,2024-09-04,2024-09-05,Office,North,42.38,V2462,
T00001765,C137265,Ava King,ava.king@company.com,2024-05-18,2024-05-19,Apparel,South,93.15,V7691,
T00001766,C349321,Charlotte King,charlotte.king@company.com,2024-08-13,2024-08-14,Beauty,East,100.53,V4018,
T00001767,C166150,Isabella Taylor,isabella.taylor@gmail.com,2024-03-23,2024-03-31,Apparel,Soutth,15.52,V3844,
T00001768,C711600,Liam Walker,liam.walker@hotmail.com,2024-01-26,2024-01-28,Apparel,West,79.13,V7753,
T00001769,C189613,Noah Lee,noah.lee@yahoo.com,2024-05-07,2024-05-16,Apparel,East,43.78,V8342,
T00001770,C437054,Charlotte Lee,charlotte.lee@gmail.com,2024-08-10,2024-08-17,Beauty,South,67.33,V7776,
T00001771,C938807,Emma Smith,emma.smith@company.com,2024-12-04,2024-12-18,Sports,East,173.54,V7193,
T00001772,C221826,Charlotte Brown,charlotte.brown@gmail.com,2024-02-13,2024-02-24,Apparel,North,33.35,V8755,
T00001773,C659723,David Thomas,david.thomas@hotmail.com,2024-03-24,2024-03-27,Electronics,North,73.46,V8764,
T00001774,C982875,Daniel Harris,daniel.harris@outlook.com,2024-01-25,2024-02-03,Electronics,West,103.31,V3493,
T00001775,C550348,Daniel Lee,daniel.lee@outlook.com,2024-08-07,2024-08-11,Office,South,57.37,V8083,
T00001776,C310017,John Walker,john.walker@yahoo.com,2024-10-19,2024-10-26,Beauty,East,37.66,V2916,
T00001777,C234055,Daniel Hall,daniel.hall@yahoo.com,2024-07-22,2024-07-25,Sports,West,37.28,V4317,
T00001778,C590457,Sophia King,sophia.king@hotmail.com,2024-07-11,2024-07-16,Home,South,40.93,V4570,
T00001779,C776022,Sarah Hall,sarah.hall@yahoo.com,2024-01-02,2024-01-15,Home,West,62.83,V5610,
T00001780,C909942,Liam Smith,liam.smith@outlook.com,2024-07-20,2024-07-24,Apparel,West,36.19,V6774,
T00001781,C833547,John Walker,john.walker@hotmail.com,2024-12-19,2025-01-01,Electronics,West,77.87,V1594,
T00001782,C796358,Olivia Harris,olivia.harris@hotmail.com,2024-02-01,2024-02-07,Electronics,North,70.21,V1770,
T00001783,C550062,James Anderson,james.anderson@hotmail.com,2024-03-29,2024-04-10,Grocery,West,-19.47,V9531,
T00001784,C194071,Liam King,liam.king@gmail.com,2024-07-20,2024-08-02,Office,South,107.21,V8370,
T00001785,C893072,Sarah Smith,sarah.smith@yahoo.com,2024-06-26,2024-07-05,Beauty,West,205.52,V1003,
T00001786,C406691,Sarah Smith,sarah.smith@company.com,2024-07-11,2024-07-16,Apparel,North,40.93,V7562,
T00001787,C941052,Michael Thomas,michael.thomas@outlook.com,2024-06-08,2024-06-09,Apparel,West,94.59,V2927,
T00001788,C246389,Noah White,noah.white@yahoo.com,2024-10-19,2024-11-01,Apparel,South,122.5,V9866,
T00001789,C739896,Michael Martin,michael.martin@outlook.com,2024-07-22,2024-07-27,Home,East,-83.95,V5419,
T00001790,C369708,Daniel Martin,daniel.martin@yahoo.com,2024-08-28,2024-09-02,Home,West,76.49,V4619,
T00001791,C782705,David Jackson,david.jackson@company.com,2024-04-24,2024-05-03,Grocery,South,19.77,V4149,
T00001792,C738112,Sophia Brown,sophia.brown@outlook.com,2024-07-28,2024-08-05,Sports,South,46.04,V5779,
T00001793,C354444,Sarah Johnson,sarah.johnson@company.com,2024-08-09,2024-08-14,Electronics,South,49.86,V6624,
T00001794,C703561,David Young,david.young@outlook.com,2024-06-30,2024-07-05,Apparel,South,-121.68,V4911,
T00001795,C961291,John Young,john.young@gmail.com,2024-09-15,2024-09-29,Electronics,East,25.32,V4256,
T00001796,C311837,Sarah Hall,sarah.hall@gmail.com,2024-02-09,2024-02-11,Apparel,East,175.9,V7198,
T00001797,C210017,Daniel Jackson,daniel.jackson@outlook.com,2024-11-25,,Grocery,North,145.63,V8808,
T00001798,C223618,Charlotte Young,charlotte.young@outlook.com,2024-11-17,2024-12-01,Sports,East,30.1,V7712,
T00001799,C559297,Charlotte Young,charlotte.young@company.com,2024-02-29,2024-03-11,Electronics,South,25.8,V1339,
T00001800,C225341,Olivia Harris,olivia.harris@hotmail.com,2024-01-11,2024-01-15,Apparel,,104.48,V7157,
T00001801,C915862,James Allen,james.allen@outlook.com,2024-04-29,2024-05-06,Home,West,45.88,V2074,
T00001802,C830892,Liam Anderson,liam.anderson@yahoo.com,2024-02-11,2024-02-21,Beauty,East,47.15,V8515,
T00001803,C652076,Ethan King,ethan.king@yahoo.com,2024-07-08,2024-07-14,Home,West,98.31,V2894,
T00001804,C850865,Daniel King,daniel.king@yahoo.com,2024-05-02,2024-05-16,Electronics,West,26.99,V8148,
T00001805,C541759,Olivia Thomas,olivia.thomas@gmail.com,2024-07-07,2024-07-12,Home,East,97.62,V5153,
T00001806,C955778,Liam King,liam.king@company.com,2024-09-08,2024-09-19,Electronics,West,26.03,V2914,
T00001807,C982554,Emma Hall,,2024-04-01,2024-04-12,Home,West,25.09,V4848,
T00001808,C664262,Charlotte Walker,charlotte.walker@yahoo.com,2024-07-31,2024-08-05,Apparel,North,-94.63,V5559,
T00001809,C993741,John Anderson,john.anderson@outlook.com,2024-11-13,2024-11-27,Electronics,East,82.66,V8783,
T00001810,C640659,Charlotte Lee,,2024-07-20,2024-07-27,Apparel,North,14.72,V5807,
T00001811,C931516,Daniel Hall,daniel.hall@outlook.com,2024-09-24,2024-10-08,Electronics,East,92.84,V6073,
T00001812,C522845,Sophia White,sophia.white@company.com,2024-06-03,2024-06-16,Apparel,West,173.8,V3721,
T00001813,C806544,David Walker,david.walker@hotmail.com,2024-07-13,2024-07-15,Office,West,58.33,V8158,
T00001814,C424060,Daniel Brown,daniel.brown@outlook.com,2024-01-28,2024-02-06,Apparel,East,117.93,V8191,
T00001815,C698260,Michael Smith,michael.smith@gmail.com,2026-02-16,2024-07-14,Home,South,47.83,V5169,
T00001816,C293259,Daniel Thomas,daniel.thomas@yahoo.com,2024-08-10,2024-08-19,Home,North,104.71,V1250,
T00001817,C375128,Sarah White,sarah.white@yahoo.com,2024-04-16,2024-04-27,Electronics,North,11.21,V8492,
T00001818,C919471,Mia Harris,mia.harris@yahoo.com,2024-05-28,2024-06-01,Home,South,37.68,V3114,
T00001819,C709719,Daniel Johnson,daniel.johnson@outlook.com,2024-05-14,2024-05-27,Office,West,301.12,V6344,
T00001820,C970123,Sarah Hall,sarah.hall@company.com,2024-04-04,2024-04-14,Electronics,West,134.47,V7707,
T00001821,C945038,James Lee,james.lee@outlook.com,2024-09-26,2024-10-07,Grocery,West,45.38,V6702,
T00001822,C503832,Emma Hall,emma.hall@gmail.com,2024-05-05,2024-05-15,Office,West,53.93,V1492,
T00001823,C989097,John White,john.white@yahoo.com,2024-12-24,2024-12-30,Office,North,27.96,V2022,
T00001824,C729661,Sarah Allen,sarah.allen#yahoo,2024-11-24,2024-11-25,Electronics,North,55.16,V8252,
T00001825,C281144,Michael Anderson,michael.anderson@yahoo.com,2024-11-13,2024-11-18,Home,South,19.45,V4301,
T00001826,C911006,Isabella Brown,isabella.brown@gmail.com,2024-01-12,2024-01-18,Beauty,North,75.46,V5737,
T00001827,C350195,James Jackson,james.jackson@hotmail.com,2024-10-20,2024-10-29,Electronics,North,39.12,V7414,
T00001828,C243748,Isabella Johnson,isabella.johnson@hotmail.com,2024-10-21,2024-11-04,Beauty,South,83.12,V8441,
T00001829,C504032,Noah Hall,noah.hall@hotmail.com,2024-12-07,2024-12-16,Office,North,38.83,V8236,
T00001830,C132733,James Lee,james.lee@yahoo.com,2024-01-04,2024-01-13,Grocery,East,37.36,V4417,
T00001831,C841040,Olivia Martin,olivia.martin@outlook.com,2024-10-30,2024-11-13,Apparel,South,94.51,V6917,
T00001832,C626338,Daniel Hall,daniel.hall@yahoo.com,2024-11-11,2024-11-14,Apparel,North,41.99,V3125,
T00001833,C209996,Charlotte Harris,charlotte.harris@company.com,2024-06-16,2024-06-29,Apparel,North,43.7,V9324,
T00001834,C658221,Sarah Jackson,sarah.jackson@outlook.com,2024-01-08,2024-01-12,Electronics,South,135.67,V6543,
T00001835,C649239,Charlotte Anderson,charlotte.anderson@gmail.com,2024-05-03,2024-05-11,Home,East,133.77,V7919,
T00001836,C656701,Noah Thomas,noah.thomas@hotmail.com,2024-11-09,2024-11-17,Sports,West,91.27,V4673,
T00001837,C265873,Charlotte Smith,charlotte.smith@outlook.com,2024-07-03,2024-07-05,Sports,South,55.57,V4897,
T00001838,C810979,James Thomas,james.thomas@outlook.com,2024-02-04,2024-02-12,Grocery,North,243.18,V3739,
T00001839,C999005,Emma Smith,emma.smith@hotmail.com,2024-03-13,2024-03-20,Apparel,East,125.68,V7882,
T00001840,C533816,,daniel.taylor@gmail.com,2024-01-13,2024-01-22,Beauty,North,-37.12,V4000,
T00001841,C813135,Sarah King,sarah.king@yahoo.com,2025-07-09,2024-02-13,Sports,South,85.36,V2882,
T00001842,C321888,Sophia Johnson,sophia.johnson@yahoo.com,2024-03-24,2024-03-26,Office,West,30.53,V4243,
T00001843,C885332,David Lee,david.lee@outlook.com,2024-01-21,2024-01-26,Office,North,71.71,V3666,
T00001844,C845453,Olivia Lee,olivia.lee@hotmail.com,2024-09-09,2024-09-23,Home,North,49.22,V6700,
T00001845,C867950,Noah White,,2024-10-29,2024-10-31,Grocery,North,39.56,V2383,
T00001846,C266472,Liam Smith,liam.smith@gmail.com,2024-09-14,2024-09-27,Home,North,72.55,V7909,
T00001847,C497710,John Walker,john.walker@yahoo.com,2024-10-26,2024-11-07,Grocery,North,32.79,V5138,
T00001848,C311760,Emma Anderson,emma.anderson@gmail.com,2024-01-30,2024-02-04,Sports,South,47.24,V8458,
T00001849,C222744,Noah Young,noah.young@gmail.com,2024-05-07,2024-05-20,Apparel,East,72.65,V5249,
T00001850,C975863,Noah Harris,noah.harris@gmail.com,2024-11-06,2024-11-15,Grocery,North,58.08,V1352,
T00001851,C830051,Liam Allen,liam.allen@hotmail.com,2024-02-09,2024-02-16,Apparel,North,49.25,V9864,
T00001852,C601946,James Jackson,james.jackson@hotmail.com,2024-04-06,,Grocery,East,45.63,V6270,
T00001853,C143001,Sophia Young,sophia.young@hotmail.com,2024-08-11,2024-08-12,Beauty,East,46.67,V6087,
T00001854,C691652,David Anderson,david.anderson@outlook.com,2024-04-01,2024-04-10,Sports,South,-142.78,V8624,
T00001855,C931460,John Allen,john.allen#yahoo,2024-10-06,2024-10-12,Electronics,Easst,102.28,V2963,
T00001856,C338506,Daniel Thomas,daniel.thomas@outlook.com,2024-06-18,2024-06-25,Electronics,East,20.11,V1539,
T00001857,C853019,Daniel Brown,daniel.brown@yahoo.com,2024-10-10,2024-10-23,Grocery,East,29.79,V7550,
T00001858,C530789,Charlotte Anderson,charlotte.anderson@yahoo.com,2024-08-09,2024-08-21,Apparel,South,26.33,V2675,
T00001859,C756166,Sarah Martin,sarah.martin@yahoo.com,2024-04-26,2024-04-28,Office,North,41.96,V3601,
T00001860,C811998,Charlotte Anderson,charlotte.anderson@yahoo.com,2024-09-04,2024-09-05,Sports,West,114.79,V2388,
T00001861,C752589,Ethan Hall,ethan.hall@yahoo.com,2024-12-26,2025-01-06,Beauty,North,33.65,V4730,
T00001862,C599722,Noah King,noah.king@hotmail.com,2024-12-14,2024-12-27,Sports,West,72.09,V8648,
T00001863,C785117,Noah Young,noah.young@company.com,2024-12-19,2024-12-23,Electronics,South,106.35,V8745,
T00001864,C658924,Isabella White,isabella.white@hotmail.com,2024-03-29,2024-04-10,Home,East,14.89,V8015,
T00001865,C835457,Liam Johnson,liam.johnson@company.com,2024-03-18,2024-03-27,Beauty,South,39.52,V2592,
T00001866,C279352,Sophia Taylor,sophia.taylor@hotmail.com,2024-03-14,2024-03-28,Office,South,20.93,V8992,
T00001867,C910694,Ava Martin,ava.martin@yahoo.com,2024-01-14,2024-01-23,Sports,East,37.38,V5715,
T00001868,C966867,Ethan Smith,ethan.smith@gmail.com,2024-02-14,2024-02-28,Apparel,East,73.03,V9332,
T00001869,C293283,Noah Anderson,noah.anderson@company.com,2024-02-07,2024-02-18,Grocery,North,19.43,V6306,
T00001870,C550195,Noah Smith,noah.smith@gmail.com,2024-09-01,2024-09-04,Beauty,South,54.78,V2504,
T00001871,C869884,James White,james.white@yahoo.com,2024-03-02,2024-03-03,Home,Northh,18.96,V6461,
T00001872,C531413,Michael Brown,michael.brown@company.com,2024-04-05,2024-04-07,Sports,North,25.48,V9371,
T00001873,C403988,James Taylor,james.taylor@gmail.com,2024-11-18,2024-11-27,Beauty,South,112.12,V4728,
T00001874,C426898,Michael Young,michael.young@hotmail.com,2024-09-08,2024-09-17,Sports,West,82.96,V9370,
T00001875,C963561,Sophia Brown,sophia.brown@yahoo.com,2024-03-01,2024-03-13,Beauty,East,25.43,V4033,
T00001876,C402186,Noah Allen,noah.allen@hotmail.com,2024-09-25,2024-09-26,Electronics,East,54.57,V2243,
T00001877,C161665,James Johnson,james.johnson@hotmail.com,2024-04-28,2024-05-07,Beauty,East,47.47,V3270,
T00001878,C346584,Liam Lee,liam.lee@yahoo.com,2024-03-27,2024-03-28,Apparel,West,64.35,V2003,
T00001879,C216953,John Walker,john.walker@company.com,2024-03-23,2024-04-02,Beauty,East,92.61,V6278,
T00001880,C576072,Olivia White,olivia.white@outlook.com,2024-03-20,2024-03-24,Electronics,East,249.24,V2522,
T00001881,C782736,John Hall,john.hall@outlook.com,2024-08-15,2024-08-20,Apparel,South,44.54,V7178,
T00001882,C286626,Ava Walker,ava.walker@yahoo.com,2024-10-29,2024-11-06,Office,East,180.98,V5448,
T00001883,C245271,Daniel Young,daniel.young@outlook.com,2024-04-20,2024-05-03,Home,West,32.3,V6120,
T00001884,C218533,Michael Brown,michael.brown#yahoo,2024-11-05,2024-11-10,Sports,North,50.77,V3788,
T00001885,C698069,Emma Lee,emma.lee@company.com,2024-03-11,2024-03-16,Home,South,40.78,V4246,
T00001886,C565966,Ethan Smith,ethan.smith@hotmail.com,2024-11-23,2024-11-27,Apparel,South,42.08,V4022,
T00001887,C166262,Daniel Lee,daniel.lee@hotmail.com,2024-01-25,2024-02-03,Home,North,62.96,V9910,
T00001888,C933032,Michael Hall,michael.hall@yahoo.com,2024-10-05,2024-10-18,Office,South,86.61,V8900,
T00001889,C176898,Ava King,ava.king@hotmail.com,2024-07-20,2024-07-28,Apparel,East,67.75,V9977,
T00001890,C555699,Emma Smith,emma.smith@gmail.com,2026-01-05,2024-08-21,Home,East,87.0,V7031,
T00001891,C249369,Emma Hall,emma.hall@gmail.com,2024-09-23,2024-09-30,Apparel,South,82.86,V5086,
T00001892,C654736,John Anderson,john.anderson@yahoo.com,2024-10-09,2024-10-16,Apparel,South,66.56,V2000,
T00001893,C388316,David Allen,david.allen#yahoo,2024-04-26,2024-05-01,Office,East,51.03,V6755,
T00001894,C107657,Liam Jackson,liam.jackson@outlook.com,2024-03-07,2024-03-17,Sports,South,37.82,V6939,
T00001895,C577602,Isabella White,isabella.white@outlook.com,2024-02-16,2024-02-17,Apparel,West,41.32,V7587,
T00001896,C880977,Emma Jackson,emma.jackson@company.com,2024-08-28,2024-09-09,Electronics,North,123.65,V7254,
T00001897,C474999,Emma Brown,emma.brown#yahoo,2024-06-26,2024-07-02,Home,South,40.16,V3824,
T00001898,C784191,Ethan Thomas,ethan.thomas@company.com,2024-01-08,2024-01-18,Sports,North,77.76,V7939,
T00001899,C107906,Emma Allen,emma.allen@outlook.com,2024-07-01,2024-07-07,Electronics,East,-136.44,V5673,
T00001900,C423557,Michael Young,michael.young@outlook.com,2024-03-17,2024-03-27,Sports,North,75.03,V8498,
T00001901,C678316,Ethan Harris,ethan.harris@outlook.com,2024-03-07,2024-03-11,Sports,East,63.64,V8007,
T00001902,C893719,David Hall,david.hall@company.com,2024-05-27,2024-05-29,Electronics,West,155.56,V5373,
T00001903,C395804,Isabella Jackson,isabella.jackson@yahoo.com,2024-06-21,2024-06-22,Beauty,North,60.42,V3594,
T00001904,C568974,Mia Allen,mia.allen@gmail.com,2024-02-04,2024-02-07,Apparel,West,43.48,V8273,
T00001905,C946936,Olivia Martin,olivia.martin@gmail.com,2024-03-17,2024-03-28,Electronics,East,147.88,V1424,
T00001906,C815080,,charlotte.young@outlook.com,2024-10-06,2024-10-19,Home,North,43.73,V1670,
T00001907,C727267,David Jackson,david.jackson@yahoo.com,2024-07-03,2024-07-16,Apparel,East,57.27,V4774,
T00001908,C134701,Liam Thomas,liam.thomas@yahoo.com,2024-02-24,2024-03-04,Office,North,40.58,V6434,
T00001909,C183300,Ava Johnson,ava.johnson@hotmail.com,2024-04-03,2024-04-15,Sports,East,15.45,V3697,
T00001910,C865537,Noah Hall,noah.hall@hotmail.com,2024-05-23,2024-05-24,Grocery,West,21.05,V2895,
T00001911,C773034,Noah Brown,noah.brown@company.com,2024-09-03,2024-09-08,Home,West,28.85,V6155,
T00001912,C183560,Sarah Walker,sarah.walker@hotmail.com,2024-07-18,2024-07-28,Electronics,North,56.25,V7190,
T00001913,C342615,Michael Smith,michael.smith@company.com,2024-08-23,2024-08-29,Apparel,North,60.34,V6728,
T00001914,C143642,Sophia King,sophia.king@gmail.com,2024-11-09,2024-11-18,Office,West,67.55,V6351,
T00001915,C617083,Olivia King,olivia.king@outlook.com,2024-11-15,2024-11-16,Home,West,36.54,V6653,
T00001916,C591036,Noah Johnson,noah.johnson@yahoo.com,2024-08-07,2024-08-19,Home,West,34.93,V4485,
T00001917,C427304,Sophia Thomas,sophia.thomas@gmail.com,2024-11-27,2024-12-02,Home,East,361.43,V1406,
T00001918,C904034,Charlotte Jackson,,2024-08-03,2024-08-04,Apparel,East,36.34,V4955,
T00001919,C465464,Liam Smith,liam.smith@company.com,2024-02-18,2024-02-20,Electronics,East,71.61,V1123,
T00001920,C713089,,james.brown#yahoo,2024-10-11,2024-10-25,Electronics,West,105.62,V8861,
T00001921,C388075,Liam Walker,liam.walker@company.com,2024-04-27,,Apparel,North,72.06,V5825,
T00001922,C194377,Sophia Thomas,sophia.thomas@gmail.com,2024-03-22,2024-04-02,Apparel,East,46.98,V2187,
T00001923,C915624,Emma Lee,emma.lee@yahoo.com,2024-09-19,2024-09-24,Beauty,East,27.61,V1169,
T00001924,C932974,Sophia Harris,sophia.harris@hotmail.com,2024-03-17,2024-03-27,Beauty,,27.2,V8129,
T00001925,C928952,Ava Johnson,ava.johnson@company.com,2024-07-29,2024-08-02,Beauty,West,42.25,V2327,
T00001926,C426916,Charlotte Young,charlotte.young@gmail.com,2024-05-01,2024-05-07,Electronics,North,50.23,V6215,
T00001927,C551978,Olivia Anderson,olivia.anderson@hotmail.com,2024-11-20,2024-11-25,Sports,West,53.31,V5795,
T00001928,C412250,David Martin,david.martin@hotmail.com,2024-03-30,2024-04-01,Home,West,35.41,V7566,
T00001929,C705409,Liam Brown,liam.brown@gmail.com,2024-09-14,2024-09-23,Office,South,40.92,V6111,
T00001930,C125559,Mia White,,2024-06-09,2024-06-22,Home,West,125.46,V4378,
T00001931,C992027,Isabella White,isabella.white@gmail.com,2024-06-24,2024-07-04,Electronics,East,29.48,V8673,
T00001932,C658030,Charlotte Walker,charlotte.walker@yahoo.com,2024-10-19,2024-10-27,Electronics,South,36.21,V9255,
T00001933,C956101,David White,david.white@hotmail.com,2024-03-29,2024-04-07,Sports,West,24.96,V1369,
T00001934,C777114,Ava Young,ava.young@yahoo.com,2024-05-06,2024-05-17,Home,West,303.72,V7659,
T00001935,C235044,Sophia Brown,sophia.brown@company.com,2024-12-24,2024-12-30,Apparel,South,16.91,V8200,
T00001936,C957263,Charlotte Johnson,charlotte.johnson@hotmail.com,2024-10-12,2024-10-17,Home,West,44.21,V3772,
